latitude,longitude,altitude,geometry,ACCOUNT,ACREAGE,CONDO_FLAG,COUNTY,DMG_LEVEL,FIPS,HCAD_NUM,IMPROVEMEN,IN_DEPTH,KEY_MAP,LAND_USE_C,LAND_USE_D,LAND_VALUE,LATITUDE,LONGITUDE,LocAddr,LocName,LocNum,MAIL_CITY,MAIL_STATE,MAIL_ZIP,NEIGHBORHO,NEIGHBOR_1,NEW_CONSTR,OBJECTID,OBJECTID_2,PERIMETER,SCHOOL_DIS,Shape_Le_1,Shape_Leng,Shape_area,Shape_len,TAX_YEAR,TOTAL_APPR,TOTAL_BUIL,TOTAL_LAND,TOTAL_MARK,TOTAL_RCN_,UNITS,UNIT_PRICE,UNIT_TYPE,WTSHNAME,WTSHUNIT,YR_IMPR,city,cohgis_COU,index_right
29.834,-95.6451,,Point,1157040010001,.9412,0,Harris,MIN,48201,1157040010001,1651790,3.10970306396,448E,8003,Land Neighborhood Section 3,409990,29.834,-95.6451,4204 HIGHWAY 6 N,HIGHWAY 6,4204,HOUSTON,TX,77084-5412,9667.00,0,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,2061780,30292,40999,2061780,0,40999.0000,10.00,SF,ADDICKS RESERVOIR,U,1984,HOUSTON,0,0
29.8603,-95.727,,Point,1258720010001,3.1324,0,Harris,AFF,48201,1258720010001,0,0.944702148438,406Y,8003,Land Neighborhood Section 3,0,29.8603,-95.727,0 W  LITTLE YORK RD,LITTLE YORK,0,HOUSTON,TX,77251-1525,9173.00,0,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,0,0,136448,0,0,136448.0000,3.50,SF,ADDICKS RESERVOIR,U,,KATY,0,0
29.8037,-95.7184,,Point,1129600000007,.2074,0,Harris,AFF,48201,1129600000007,50,0.165725708008,446U,,,54210,29.8037,-95.7184,19750 FRANZ RD,FRANZ,19750,HOUSTON,TX,77218-9223,9654.42,0,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,100,560,9035,54260,0,,,,ADDICKS RESERVOIR,U,1980,HOUSTON,0,0
29.8286,-95.749,,Point,1199920010035,.1320,0,Harris,AFF,48201,1199920010035,136070,0.440216064453,446E,1001,Res Improved Table Value,23690,29.8286,-95.749,3923 STARBRIDGE POINTE LN,STARBRIDGE POINTE,3923,KATY,TX,77449-8137,2943.00,19030,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,154929,1892,5750,159760,167988,5750.0000,4.00,SF,ADDICKS RESERVOIR,U,2000,KATY,0,0
29.8278,-95.749,,Point,1199920010041,.1320,0,Harris,AFF,48201,1199920010041,123056,0.536270141602,446J,1001,Res Improved Table Value,23690,29.8278,-95.749,3831 STARBRIDGE POINTE LN,STARBRIDGE POINTE,3831,KATY,TX,77449-8110,2943.00,19030,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,126460,1636,5750,146746,151921,5750.0000,4.00,SF,ADDICKS RESERVOIR,U,2000,KATY,0,0
29.8288,-95.749,,Point,1199920010034,.1320,0,Harris,AFF,48201,1199920010034,137758,0.21452331543,446E,1001,Res Improved Table Value,23690,29.8288,-95.749,3927 STARBRIDGE POINTE LN,STARBRIDGE POINTE,3927,KATY,TX,77449-8137,2943.00,19030,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,109807,1936,5750,161448,170071,5750.0000,4.00,SF,ADDICKS RESERVOIR,U,2000,KATY,0,0
29.8614,-95.6191,,Point,1160360020008,.1411,0,Harris,AFF,48201,1160360020008,149652,0.033088684082,408Y,1001,Res Improved Table Value,20348,29.8614,-95.6191,6226 CONLAN BAY DR,CONLAN BAY,6226,HOUSTON,TX,77041-5930,84.02,4040,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,170000,2292,6148,170000,223125,6000.0000,3.35,SF,ADDICKS RESERVOIR,U,1994,HOUSTON,0,0
29.8504,-95.631,,Point,1099150000034,.1755,0,Harris,AFF,48201,1099150000034,122655,1.602684021,448B,1001,Res Improved Table Value,24797,29.8504,-95.631,15606 ROLLING TIMBERS DR,ROLLING TIMBERS,15606,HOUSTON,TX,77084-3104,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,147452,1643,7642,147452,183067,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1978,HOUSTON,0,0
29.8522,-95.6316,,Point,1137260000060,.1661,0,Harris,MIN,48201,1137260000060,127899,3.26891326904,408X,1001,Res Improved Table Value,24376,29.8522,-95.6316,15626 FOUR SEASON DR,FOUR SEASON,15626,HOUSTON,TX,77084-3055,2904.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,158237,2034,7232,158237,196768,6720.0000,3.60,SF,ADDICKS RESERVOIR,U,1983,HOUSTON,0,0
29.8581,-95.6282,,Point,1163260040035,.1326,0,Harris,AFF,48201,1163260040035,179850,1.49505615234,408X,1001,Res Improved Table Value,20192,29.8581,-95.6282,5638 GEORGETOWN COLONY DR,GEORGETOWN COLONY,5638,HOUSTON,TX,77084-7136,176.01,4039,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,222792,2931,5775,222792,233571,5775.0000,3.15,SF,ADDICKS RESERVOIR,U,1992,HOUSTON,0,0
29.8559,-95.6314,,Point,1137240000112,.2073,0,Harris,MIN,48201,1137240000112,159375,2.44687652588,408X,1001,Res Improved Table Value,25024,29.8559,-95.6314,15606 FOX SPRINGS DR,FOX SPRINGS,15606,HOUSTON,TX,77084-3074,2904.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,192214,2569,9030,192214,234375,6720.0000,3.60,SF,ADDICKS RESERVOIR,U,1987,HOUSTON,0,0
29.8573,-95.6268,,Point,1163260020021,.1261,0,Harris,AFF,48201,1163260020021,153114,1.05158233643,408X,1001,Res Improved Table Value,20064,29.8573,-95.6268,5514 LEGARE CT,LEGARE,5514,HOUSTON,TX,77084-7149,176.01,4039,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,173178,2167,5491,173178,198849,5491.0000,3.15,SF,ADDICKS RESERVOIR,U,1992,HOUSTON,0,0
29.853,-95.6337,,Point,1137280000029,.1543,0,Harris,MIN,48201,1137280000029,110458,2.38285827637,408X,1001,Res Improved Table Value,24192,29.853,-95.6337,5319 PRAIRIE CREEK DR,PRAIRIE CREEK,5319,HOUSTON,TX,77084-3061,2904.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,134650,1667,6720,134650,181079,6720.0000,3.60,SF,ADDICKS RESERVOIR,U,1978,HOUSTON,0,0
29.8473,-95.631,,Point,1099130000024,.1620,0,Harris,AFF,48201,1099130000024,137551,0.436714172363,448B,1001,Res Improved Table Value,24449,29.8473,-95.631,15606 CASCADE POINT DR,CASCADE POINT,15606,HOUSTON,TX,77084-3111,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,162000,2075,7056,162000,203693,7056.0000,3.30,SF,ADDICKS RESERVOIR,U,1979,HOUSTON,0,0
29.8581,-95.6241,,Point,1166400030014,.1326,0,Harris,AFF,48201,1166400030014,179235,0.498466491699,408Y,1001,Res Improved Table Value,23793,29.8581,-95.6241,5514 CHARLESTOWN COLONY DR,CHARLESTOWN COLONY,5514,SPRING,TX,77373-3230,92.02,4039,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,203490,2773,5775,203490,235836,5775.0000,4.00,SF,ADDICKS RESERVOIR,U,1991,HOUSTON,0,0
29.8582,-95.6231,,Point,1166400030020,.1555,0,Harris,AFF,48201,1166400030020,139069,0.722290039063,408Y,1001,Res Improved Table Value,24310,29.8582,-95.6231,14202 SUMMERVILLE LN,SUMMERVILLE,14202,HOUSTON,TX,77084-2190,92.02,4039,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,163379,1988,6775,163379,182985,6000.0000,4.00,SF,ADDICKS RESERVOIR,U,1991,HOUSTON,0,0
29.8606,-95.6212,,Point,1165440020009,.1446,0,Harris,AFF,48201,1165440020009,153540,0.915267944336,408Y,1001,Res Improved Table Value,20603,29.8606,-95.6212,6207 SUMMERVILLE LN,SUMMERVILLE,6207,HOUSTON,TX,77041-5974,84.02,4040,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,174143,2530,6300,174143,226529,6000.0000,3.35,SF,ADDICKS RESERVOIR,U,1993,HOUSTON,0,0
29.8555,-95.6334,,Point,1137240000123,.1460,0,Harris,MIN,48201,1137240000123,104794,3.24919128418,408X,1001,Res Improved Table Value,23812,29.8555,-95.6334,15714 FOX SPRINGS DR,FOX SPRINGS,15714,HOUSTON,TX,77084-3057,2904.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,128606,1568,6360,128606,169022,6360.0000,3.60,SF,ADDICKS RESERVOIR,U,1979,HOUSTON,0,0
29.8579,-95.627,,Point,1163260040028,.1515,0,Harris,AFF,48201,1163260040028,154889,1.29843902588,408X,1001,Res Improved Table Value,20633,29.8579,-95.627,5610 GEORGETOWN COLONY DR,GEORGETOWN COLONY,5610,HOUSTON,TX,77084-7127,176.01,4039,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,177023,2151,6600,179688,206518,6500.0000,3.15,SF,ADDICKS RESERVOIR,U,1989,HOUSTON,0,0
29.8381,-95.6424,,Point,1124880000017,.1148,0,Harris,MIN,48201,1124880000017,96755,2.70330810547,448E,1001,Res Improved Table Value,23750,29.8381,-95.6424,16023 BEAR HILL DR,BEAR HILL,16023,HOUSTON,TX,77077-1029,2903.00,19038,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,120505,1527,5000,120505,156056,5000.0000,4.75,SF,ADDICKS RESERVOIR,U,1979,HOUSTON,0,0
29.8376,-95.642,,Point,1124880000038,.1359,0,Harris,MIN,48201,1124880000038,95814,3.77084350586,448E,1001,Res Improved Table Value,24186,29.8376,-95.642,4326 REGENCY VILLA DR,REGENCY VILLA,4326,HOUSTON,TX,77255-5134,2903.00,19038,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,120000,1479,5917,120000,161075,5000.0000,4.75,SF,ADDICKS RESERVOIR,U,1978,HOUSTON,0,0
29.8373,-95.6399,,Point,1068410000068,.1920,0,Harris,MIN,48201,1068410000068,111633,4.77687072754,448E,1001,Res Improved Table Value,25034,29.8373,-95.6399,15911 MILL HOLLOW DR,MILL HOLLOW,15911,HOUSTON,TX,77084-3528,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,147692,1708,8362,147692,171743,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1975,HOUSTON,0,0
29.8394,-95.639,,Point,1068450000032,.2007,0,Harris,MIN,48201,1068450000032,137202,3.13850402832,448E,1001,Res Improved Table Value,25159,29.8394,-95.639,15838 PINE MOUNTAIN DR,PINE MOUNTAIN,15838,HOUSTON,TX,77084-3631,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,167478,2001,8740,167478,193242,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1976,HOUSTON,0,0
29.8381,-95.6398,,Point,1068410000048,.1944,0,Harris,MIN,48201,1068410000048,118901,4.83652496338,448E,1001,Res Improved Table Value,25069,29.8381,-95.6398,15911 RED WILLOW DR,RED WILLOW,15911,HOUSTON,TX,77084-3533,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,147817,1788,8468,147817,182924,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1975,HOUSTON,0,0
29.8571,-95.628,,Point,1163260020032,.7161,0,Harris,MIN,48201,1163260020032,169703,2.55931854248,408X,1001,Res Improved Table Value,39922,29.8571,-95.628,5635 GEORGETOWN COLONY DR,GEORGETOWN COLONY,5635,HOUSTON,TX,77084-7128,176.01,4039,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,209625,2515,31194,209625,220393,6500.0000,3.15,SF,ADDICKS RESERVOIR,U,1992,HOUSTON,0,0
29.86,-95.632,,Point,1190640020066,.1452,0,Harris,MIN,48201,1190640020066,128566,2.2594833374,408X,1001,Res Improved Table Value,24668,29.86,-95.632,14911 ARABIAN CIR,ARABIAN,14911,HOUSTON,TX,77084-3166,83.01,4040,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,153234,2069,6325,153234,168288,6325.0000,3.90,SF,ADDICKS RESERVOIR,U,1999,HOUSTON,0,0
29.8468,-95.6313,,Point,1099120000050,.1860,0,Harris,AFF,48201,1099120000050,159215,0.487617492676,448B,1001,Res Improved Table Value,24948,29.8468,-95.6313,15615 CASCADE POINT DR,CASCADE POINT,15615,HOUSTON,TX,77084-3110,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,188491,2626,8101,188491,227450,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1982,HOUSTON,0,0
29.8573,-95.6297,,Point,1163260020053,.1552,0,Harris,MIN,48201,1163260020053,176859,2.33457946777,408X,1001,Res Improved Table Value,20885,29.8573,-95.6297,5507 SOCIETY LN,SOCIETY,5507,HOUSTON,TX,77084-7152,176.01,4039,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,200633,2747,6760,200633,229687,6500.0000,3.15,SF,ADDICKS RESERVOIR,U,1992,HOUSTON,0,0
29.8595,-95.6215,,Point,1165440030019,.1534,0,Harris,AFF,48201,1165440030019,159411,1.00043487549,408Y,1001,Res Improved Table Value,21242,29.8595,-95.6215,13902 WHEATBRIDGE DR,WHEATBRIDGE,13902,HOUSTON,TX,77041-5955,84.02,4040,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,180653,2515,6682,180653,218194,6000.0000,3.35,SF,ADDICKS RESERVOIR,U,1992,HOUSTON,0,0
29.8605,-95.6184,,Point,1160360020017,.1460,0,Harris,AFF,48201,1160360020017,156506,0.198417663574,408Y,1001,Res Improved Table Value,20703,29.8605,-95.6184,13714 CANAAN BRIDGE DR,CANAAN BRIDGE,13714,HOUSTON,TX,77041-5947,84.02,4040,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,177309,2114,6360,177309,208756,6000.0000,3.35,SF,ADDICKS RESERVOIR,U,1990,HOUSTON,0,0
29.8595,-95.6191,,Point,1160360060013,.1460,0,Harris,AFF,48201,1160360060013,151377,0.442031860352,408Y,1001,Res Improved Table Value,20085,29.8595,-95.6191,6114 CONLAN BAY DR,CONLAN BAY,6114,HOUSTON,TX,77041-5929,84.01,4030,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,161903,2272,6360,171462,225976,6000.0000,3.25,SF,ADDICKS RESERVOIR,U,1987,HOUSTON,0,0
29.8509,-95.7221,,Point,1164580230007,.1741,0,Harris,AFF,48201,1164580230007,123812,0.132827758789,406Y,1001,Res Improved Table Value,28889,29.8509,-95.7221,5406 GOSFORTH DR,GOSFORTH,5406,KATY,TX,77449-7426,193.01,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,152701,1783,7583,152701,165083,6800.0000,4.20,SF,ADDICKS RESERVOIR,U,1994,KATY,0,0
29.8293,-95.7481,,Point,1189510030003,.1553,0,Harris,AFF,48201,1189510030003,128737,0.285003662109,446E,1001,Res Improved Table Value,24307,29.8293,-95.7481,3911 BRIDGEBAY LN,BRIDGEBAY,3911,KATY,TX,77449-3895,2943.00,19030,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,130912,1678,6767,153044,165047,6000.0000,4.00,SF,ADDICKS RESERVOIR,U,1997,KATY,0,0
29.8271,-95.7482,,Point,1189510010026,.1681,0,Harris,AFF,48201,1189510010026,180707,0.0907745361328,446J,1001,Res Improved Table Value,24530,29.8271,-95.7482,3806 STARBRIDGE POINTE LN,STARBRIDGE POINTE,3806,KATY,TX,77449-8109,2943.00,19030,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,199048,2874,7324,205237,228743,6000.0000,4.00,SF,ADDICKS RESERVOIR,U,1998,KATY,0,0
29.8539,-95.7246,,Point,1223890020008,.1513,0,Harris,AFF,48201,1223890020008,139256,1.18409729004,406Y,1001,Res Improved Table Value,21750,29.8539,-95.7246,5642 BEAR MEADOW LN,BEAR MEADOW,5642,KATY,TX,77449-7549,193.02,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,161006,1995,6591,161006,170071,6591.0000,3.30,SF,ADDICKS RESERVOIR,U,2002,KATY,0,0
29.827,-95.7488,,Point,1189510020003,.2251,0,Harris,AFF,48201,1189510020003,137600,0.451995849609,446J,1001,Res Improved Table Value,25523,29.827,-95.7488,3811 STARBRIDGE POINTE LN,STARBRIDGE POINTE,3811,KATY,TX,77449-8110,2943.00,19030,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,139375,1904,9808,163123,176410,6000.0000,4.00,SF,ADDICKS RESERVOIR,U,1997,KATY,0,0
29.828,-95.748,,Point,1189510030015,.1388,0,Harris,AFF,48201,1189510030015,157125,0.102233886719,446J,1001,Res Improved Table Value,24020,29.828,-95.748,21522 BRIDGEWATER PT,BRIDGEWATER,21522,PALO ALTO,CA,94303-3823,2943.00,19030,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,181145,2358,6050,181145,198892,6000.0000,4.00,SF,ADDICKS RESERVOIR,U,1998,KATY,0,0
29.8551,-95.6315,,Point,1137260000113,.1848,0,Harris,MIN,48201,1137260000113,163591,2.72605895996,408X,1001,Res Improved Table Value,24671,29.8551,-95.6315,15626 PAGEHURST DR,PAGEHURST,15626,HOUSTON,TX,77084-3072,2904.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,197909,2716,8050,197909,240575,6720.0000,3.60,SF,ADDICKS RESERVOIR,U,1987,HOUSTON,0,0
29.8526,-95.6322,,Point,1137260000064,.2832,0,Harris,MIN,48201,1137260000064,156058,3.68946838379,408X,1001,Res Improved Table Value,26213,29.8526,-95.6322,15643 FOUR SEASON DR,FOUR SEASON,15643,HOUSTON,TX,77084-3054,2904.00,19036,25307,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,187819,2346,12333,187819,210889,6720.0000,3.60,SF,ADDICKS RESERVOIR,U,1980,HOUSTON,0,0
29.855,-95.6303,,Point,1137240000104,.1584,0,Harris,MIN,48201,1137240000104,109743,2.8199005127,408X,1001,Res Improved Table Value,24257,29.855,-95.6303,5338 PINE CLIFF DR,PINE CLIFF,5338,HOUSTON,TX,77084-3140,2904.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,134000,2022,6900,134000,191897,6720.0000,3.60,SF,ADDICKS RESERVOIR,U,1983,HOUSTON,0,0
29.8291,-95.749,,Point,1199920010032,.1399,0,Harris,AFF,48201,1199920010032,126961,0.536880493164,446E,1001,Res Improved Table Value,24039,29.8291,-95.749,4003 STARBRIDGE POINTE LN,STARBRIDGE POINTE,4003,AUSTIN,TX,78728-4463,2943.00,19030,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,151000,1820,6098,151000,164104,6000.0000,4.00,SF,ADDICKS RESERVOIR,U,2001,KATY,0,0
29.8296,-95.7492,,Point,1199920010028,.1399,0,Harris,AFF,48201,1199920010028,136070,1.79618835449,446E,1001,Res Improved Table Value,24039,29.8296,-95.7492,4023 STARBRIDGE POINTE LN,STARBRIDGE POINTE,4023,KATY,TX,77449-8122,2943.00,19030,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,137396,1892,6098,160109,167988,6000.0000,4.00,SF,ADDICKS RESERVOIR,U,2000,KATY,0,0
29.8476,-95.6143,,Point,1174310070037,.3731,0,Harris,AFF,48201,1174310070037,451875,0.453147888184,448C,1001,Res Improved Table Value,75445,29.8476,-95.6143,5307 GOLD MEDAL CIR,GOLD MEDAL,5307,HOUSTON,TX,77041-5506,205.01,4126,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,527420,4454,16254,527420,583263,11500.0000,6.30,SF,ADDICKS RESERVOIR,U,1993,HOUSTON,0,0
29.8584,-95.6281,,Point,1163260040017,.1326,0,Harris,AFF,48201,1163260040017,138274,1.03657531738,408X,1001,Res Improved Table Value,20192,29.8584,-95.6281,5703 S  MAGAZINE CIR,MAGAZINE,5703,EAST HARTFORD,CT,06108-1452,176.01,4039,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,158466,2070,5775,158466,194752,5775.0000,3.15,SF,ADDICKS RESERVOIR,U,1990,HOUSTON,0,0
29.8595,-95.6257,,Point,1166400040002,.1334,0,Harris,AFF,48201,1166400040002,149765,0.181411743164,408Y,1001,Res Improved Table Value,23701,29.8595,-95.6257,5722 W  VISTAGLEN LOOP,VISTAGLEN,5722,HOUSTON,TX,77084-2178,92.02,4039,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,182572,2159,5809,182572,197059,5809.0000,4.00,SF,ADDICKS RESERVOIR,U,1991,HOUSTON,0,0
29.8488,-95.6308,,Point,1099120000101,.1808,0,Harris,AFF,48201,1099120000101,131126,0.682106018066,448B,1001,Res Improved Table Value,24874,29.8488,-95.6308,15602 SUNSET ROCK DR,SUNSET ROCK,15602,HOUSTON,TX,77084-3361,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,156000,2250,7875,156000,207138,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1978,HOUSTON,0,0
29.85,-95.6144,,Point,1174310080015,.2645,0,Harris,AFF,48201,1174310080015,555561,0.668998718262,448C,1001,Res Improved Table Value,123189,29.85,-95.6144,5507 PILLAR PARK CIR,PILLAR PARK,5507,HOUSTON,TX,77041-5522,205.01,4126,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,678750,6067,11522,678750,794512,11500.0000,6.30,SF,ADDICKS RESERVOIR,U,1994,HOUSTON,0,0
29.8513,-95.6328,,Point,1137250000022,.2215,0,Harris,MIN,48201,1137250000022,106375,2.10409545898,448B,1001,Res Improved Table Value,25246,29.8513,-95.6328,15706 HIGHLANDS VIEW CT,HIGHLANDS VIEW,15706,HOUSTON,TX,77084-3058,2904.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,135949,1831,9647,135949,171573,6720.0000,3.60,SF,ADDICKS RESERVOIR,U,1979,HOUSTON,0,0
29.8508,-95.6329,,Point,1137250000024,.3113,0,Harris,AFF,48201,1137250000024,117527,0.620613098145,448B,1001,Res Improved Table Value,26653,29.8508,-95.6329,15715 HIGHLANDS VIEW CT,HIGHLANDS VIEW,15715,HOUSTON,TX,77084-3183,2904.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,150301,1911,13557,150301,189560,6720.0000,3.60,SF,ADDICKS RESERVOIR,U,1979,HOUSTON,0,0
29.8612,-95.618,,Point,1160360020030,.1460,0,Harris,AFF,48201,1160360020030,154912,0.0178451538086,408Y,1001,Res Improved Table Value,20703,29.8612,-95.618,13706 DEMPLEY DR,DEMPLEY,13706,HOUSTON,TX,77041-5943,84.02,4040,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,175615,2084,6360,175615,209360,6000.0000,3.35,SF,ADDICKS RESERVOIR,U,1991,HOUSTON,0,0
29.8588,-95.618,,Point,1160360050017,.1460,0,Harris,AFF,48201,1160360050017,149305,0.0284576416016,408Y,1001,Res Improved Table Value,20085,29.8588,-95.618,13634 WHEATBRIDGE DR,WHEATBRIDGE,13634,HOUSTON,TX,77041-5919,84.01,4030,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,153198,1989,6360,169390,226169,6000.0000,3.25,SF,ADDICKS RESERVOIR,U,1986,HOUSTON,0,0
29.8604,-95.6223,,Point,1165440030012,.1446,0,Harris,AFF,48201,1165440030012,171898,0.802963256836,408Y,1001,Res Improved Table Value,20603,29.8604,-95.6223,13930 WHEATBRIDGE DR,WHEATBRIDGE,13930,HOUSTON,TX,77041-5955,84.02,4040,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,192501,2710,6300,192501,226457,6000.0000,3.35,SF,ADDICKS RESERVOIR,U,1993,HOUSTON,0,0
29.8585,-95.6287,,Point,1163260040039,.1326,0,Harris,AFF,48201,1163260040039,170436,1.1651763916,408X,1001,Res Improved Table Value,20192,29.8585,-95.6287,5710 GEORGETOWN COLONY DR,GEORGETOWN COLONY,5710,HOUSTON,TX,77084-7129,176.01,4039,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,190628,2610,5775,190628,221345,5775.0000,3.15,SF,ADDICKS RESERVOIR,U,1992,HOUSTON,0,0
29.8582,-95.6268,,Point,1163260040024,.1446,0,Harris,AFF,48201,1163260040024,140758,1.45892333984,408X,1001,Res Improved Table Value,20242,29.8582,-95.6268,5607 S  MAGAZINE CIR,MAGAZINE,5607,HOUSTON,TX,77043-1720,176.01,4039,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,161000,2389,6300,161000,212869,6300.0000,3.15,SF,ADDICKS RESERVOIR,U,1990,HOUSTON,0,0
29.8504,-95.6319,,Point,1099150000038,.2439,0,Harris,AFF,48201,1099150000038,137219,0.106079101563,448B,1001,Res Improved Table Value,25781,29.8504,-95.6319,15622 ROLLING TIMBERS DR,ROLLING TIMBERS,15622,HOUSTON,TX,77084-3104,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,163000,2284,10624,163000,222769,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1978,HOUSTON,0,0
29.8523,-95.6336,,Point,1085420000001,.1879,0,Harris,MIN,48201,1085420000001,131301,2.17945098877,408X,1001,Res Improved Table Value,24975,29.8523,-95.6336,15663 BOULDER OAKS DR,BOULDER OAKS,15663,KATY,TX,77450-4910,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,156276,2031,8183,156276,202002,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1976,HOUSTON,0,0
29.8608,-95.6199,,Point,1160360030021,.1460,0,Harris,AFF,48201,1160360030021,169819,0.714241027832,408Y,1001,Res Improved Table Value,20085,29.8608,-95.6199,6210 NANCET DR,NANCET,6210,KATY,TX,77494-6262,84.01,4030,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,189904,2822,6360,189904,253514,6000.0000,3.25,SF,ADDICKS RESERVOIR,U,1987,HOUSTON,0,0
29.8596,-95.6175,,Point,1160360040006,.1460,0,Harris,AFF,48201,1160360040006,135940,0.372894287109,408Y,1001,Res Improved Table Value,20085,29.8596,-95.6175,13618 DANBURY RUN DR,DANBURY RUN,13618,HOUSTON,TX,77041-5915,84.01,4030,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,149019,1786,6360,156025,205926,6000.0000,3.25,SF,ADDICKS RESERVOIR,U,1986,HOUSTON,0,0
